cik,company_name,sector,feature_year,liabilities_to_assets,operating_cash_flow_to_assets,operating_margin,log_assets,next_year_financial_pressure,outcome_year,outcome_label
0000920371,"SIMPSON MANUFACTURING CO., INC.",Industrial / Manufacturing,2022,0.435544980353207,0.1596747725912161,0.2169414584561032,21.641143709046915,0.0,2023,No Pressure
0000920760,LENNAR CORP /NEW/,Industrial / Manufacturing,2021,0.3677299938586676,0.0762705050605915,,24.226049962568805,,2022,Unknown
0000921299,FIBROGEN INC,Industrial / Manufacturing,2021,0.7039198987879626,-0.1062674701255199,-1.2261749444347645,20.46685113995028,1.0,2022,Pressure
0000921299,FIBROGEN INC,Industrial / Manufacturing,2022,1.0024258835215305,-0.2392003107753484,-2.1389642872369152,20.22911212955188,1.0,2023,Pressure
0000921582,IMAX CORP,Industrial / Manufacturing,2021,0.5127387922064836,0.0068667088594696,0.043094282474704,20.599115448783103,0.0,2022,No Pressure
0000921582,IMAX CORP,Industrial / Manufacturing,2022,0.5984090682137577,0.0210934855094172,-0.0160702115988763,20.52622122717097,0.0,2023,No Pressure
0000922224,PPL CORP,Energy / Capital-intensive,2021,,0.068326159588237,0.2462389763098737,24.226508244128173,0.0,2022,No Pressure
0000922224,PPL CORP,Energy / Capital-intensive,2022,,0.0457224409969077,0.1738800303720577,24.356553296829667,0.0,2023,No Pressure
0000922358,FERRELLGAS PARTNERS L P,Consumer / Retail,2021,,0.1193471026407746,0.1232820881144153,21.27118144451175,0.0,2022,No Pressure
0000922358,FERRELLGAS PARTNERS L P,Consumer / Retail,2022,,0.0997845303352061,0.1159122078560821,21.19832852318072,0.0,2023,No Pressure
0000923120,GREENBRIER COMPANIES INC,Industrial / Manufacturing,2021,,-0.0119519221581116,0.0234384698689516,21.94429278936936,0.0,2022,No Pressure
0000923120,GREENBRIER COMPANIES INC,Industrial / Manufacturing,2022,,-0.0390497208879657,0.0396279007287503,22.071728520016933,0.0,2023,No Pressure
0000924717,SURMODICS INC,Industrial / Manufacturing,2021,0.2801091514553527,0.0790834155566518,0.0637555166641302,19.08641562204093,,2022,Unknown
0000924822,MILLER INDUSTRIES INC /TN/,Industrial / Manufacturing,2021,0.3425134500178878,0.0347911686760989,,19.89966139320897,,2022,Unknown
0000924822,MILLER INDUSTRIES INC /TN/,Industrial / Manufacturing,2022,0.4147586198644274,-0.0382008220505794,,20.03297258206366,,2023,Unknown
0000925528,HUDSON TECHNOLOGIES INC /NY,Consumer / Retail,2021,0.671144797533783,-0.0056926963818,0.2194834706456098,19.189468654606472,0.0,2022,No Pressure
0000925528,HUDSON TECHNOLOGIES INC /NY,Consumer / Retail,2022,0.3582403951661143,0.2305196830744276,0.4043631332154662,19.423123487334053,0.0,2023,No Pressure
0000926282,ADTRAN INC,Technology / Software / Electronics,2021,0.3724229680308321,0.0052863095478693,-0.0261099388281433,20.159420870378867,1.0,2022,Pressure
0000926282,"ADTRAN HOLDINGS, INC.",Technology / Software / Electronics,2022,0.3072760267075481,-0.0235022172153687,-0.0710135967923115,21.35552914386832,1.0,2023,Pressure
0000926326,"OMNICELL, INC",Technology / Software / Electronics,2021,0.4647882656490373,0.1081957679267545,0.0790685307124091,21.485237341923384,0.0,2022,No Pressure
0000926326,"OMNICELL, INC.",Technology / Software / Electronics,2022,0.4888011261295899,0.0351829553483465,-0.0017925115764765,21.51660128054735,1.0,2023,Pressure
0000927003,ADVANCED ENERGY INDUSTRIES INC,Technology / Software / Electronics,2021,0.5204551707440545,0.0771704799322086,0.1041798023838665,21.32063973103469,0.0,2022,No Pressure
0000927003,ADVANCED ENERGY INDUSTRIES INC,Technology / Software / Electronics,2022,0.4647705414402801,0.0921543765385248,0.1263098630015248,21.412489330403982,0.0,2023,No Pressure
0000927355,TESSCO TECHNOLOGIES INC,Consumer / Retail,2021,0.6250957344529964,-0.012324128834995,-0.0083979012551467,19.12631612630439,1.0,2022,Pressure
0000927355,TESSCO TECHNOLOGIES INC,Consumer / Retail,2022,0.6856574623259462,-0.051414356983049,-0.0046752157379242,19.264832522037032,,2023,Unknown
0000927653,MCKESSON CORP,Consumer / Retail,2021,,0.0700496066226421,0.0077206913011524,24.87111957003657,0.0,2022,No Pressure
0000927653,MCKESSON CORP,Consumer / Retail,2022,,0.0827824133504493,0.0158324027595578,24.85554823852495,0.0,2023,No Pressure
0000928022,CALLON PETROLEUM CO,Energy / Capital-intensive,2021,0.6636742693063888,0.1756002655609199,0.5060937981349907,22.43661375373528,0.0,2022,No Pressure
0000928022,CALLON PETROLEUM CO,Energy / Capital-intensive,2022,0.4979854642332244,0.2443047854396972,0.520133310058546,22.539080480034176,0.0,2023,No Pressure
0000928054,FLOTEK INDUSTRIES INC/CN/,Industrial / Manufacturing,2022,0.9842485286087008,-0.2708088101450154,-0.2602724627457896,18.92030385927796,0.0,2023,No Pressure
0000928465,AMCON DISTRIBUTING CO,Consumer / Retail,2021,,0.1111167907708891,0.0106582440139491,19.05413699479472,0.0,2022,No Pressure
0000928465,AMCON DISTRIBUTING CO,Consumer / Retail,2022,,0.0791703015911894,0.0112399965946859,19.48236804600265,0.0,2023,No Pressure
0000929008,WESCO INTERNATIONAL INC,Consumer / Retail,2021,0.7007211061224397,0.0053209384690504,0.044016603364938,23.258366347879164,0.0,2022,No Pressure
0000929008,WESCO INTERNATIONAL INC,Consumer / Retail,2022,0.6995904450040327,0.000745222387242,0.067137124747597,23.41868230081277,0.0,2023,No Pressure
0000929940,ASPEN TECHNOLOGY INC /DE/,Technology / Software / Electronics,2021,,0.1899133425034388,0.50523417764345,21.097584216745496,,2022,Unknown
0000930420,KFORCE INC,Technology / Software / Electronics,2021,0.625733758971476,0.1448109956078752,0.0674989018445214,20.03689762914186,0.0,2022,No Pressure
0000930420,KFORCE INC,Technology / Software / Electronics,2022,0.5352139263885063,0.23164304445873,0.0683115448352053,19.786782604335304,0.0,2023,No Pressure
0000931015,POLARIS INC.,Industrial / Manufacturing,2021,0.7548436942826577,0.0581837632235825,0.086482398575297,22.3422183419472,0.0,2022,No Pressure
0000931015,POLARIS INC.,Industrial / Manufacturing,2022,0.7864849843806896,0.0974721631307614,0.0936663173826988,22.37536085923814,0.0,2023,No Pressure
0000931148,GRAFTECH INTERNATIONAL LTD,Technology / Software / Electronics,2021,,0.3136970568951185,0.3775290015960909,21.068498163833585,0.0,2022,No Pressure
0000931148,GRAFTECH INTERNATIONAL LTD,Technology / Software / Electronics,2022,,0.2023640768044444,0.3701533658536585,21.195877313425683,1.0,2023,Pressure
0000931584,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,Industrial / Manufacturing,2021,0.3154897287618863,-0.0543474315855694,-0.0786999628047763,19.61651653539991,1.0,2022,Pressure
0000931584,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,Industrial / Manufacturing,2022,0.3951763391259832,-0.0245944502854123,-0.0345992855517183,19.710833082132343,0.0,2023,No Pressure
0000932696,INSIGHT ENTERPRISES INC,Consumer / Retail,2021,0.6781400615899068,0.034913245242137,0.0351904433531052,22.26850223832866,0.0,2022,No Pressure
0000932696,INSIGHT ENTERPRISES INC,Consumer / Retail,2022,0.6796005774774033,0.0191891336293742,0.0396599007725963,22.3549702019062,0.0,2023,No Pressure
0000933034,STRATTEC SECURITY CORP,Industrial / Manufacturing,2021,,0.1131815444853379,0.0698853274812227,19.553897340527364,0.0,2022,No Pressure
0000933034,STRATTEC SECURITY CORP,Industrial / Manufacturing,2022,,0.0327475837831053,0.0196720949001138,19.579698025614384,0.0,2023,No Pressure
0000933036,RENT A CENTER INC DE,Technology / Software / Electronics,2021,0.8285265859693912,0.1310575156005341,0.0612069377418892,21.81965131511133,0.0,2022,No Pressure
0000933036,"UPBOUND GROUP, INC.",Technology / Software / Electronics,2022,0.8099788719067281,0.1695096176426634,0.0349880529289168,21.739806890007586,0.0,2023,No Pressure
0000933974,"BROOKS AUTOMATION, INC.",Technology / Software / Electronics,2021,0.2715991980267236,0.0823610946231736,-0.0605194051815932,21.32183417076281,1.0,2022,Pressure
0000933974,"AZENTA, INC.",Technology / Software / Electronics,2022,0.09492045740156,-0.1254119213524206,-0.044527613060713,22.035946488629254,0.0,2023,No Pressure
0000935036,"ACI WORLDWIDE, INC.",Technology / Software / Electronics,2021,0.6059262218713088,0.0697977453675372,0.1531426428464072,21.873439367750866,0.0,2022,No Pressure
0000935036,"ACI WORLDWIDE, INC.",Technology / Software / Electronics,2022,0.6282784950909609,0.0446684393103201,0.1433538621887178,21.889504063584507,0.0,2023,No Pressure
0000935419,"RCI HOSPITALITY HOLDINGS, INC.",Consumer / Retail,2021,0.5084650004525272,0.1151640479514232,0.1974208483135134,19.714363533497103,0.0,2022,No Pressure
0000935419,"RCI HOSPITALITY HOLDINGS, INC.",Consumer / Retail,2022,0.5444871104009888,0.121545847480301,0.2670166654211195,20.08977905066137,0.0,2023,No Pressure
0000935494,NATIONAL INSTRUMENTS CORP,Technology / Software / Electronics,2021,0.4214157547216647,0.0678487081468662,0.0804018014793686,21.47231355769373,0.0,2022,No Pressure
0000935494,NATIONAL INSTRUMENTS CORP,Technology / Software / Electronics,2022,0.5098132826352596,0.0182163696323739,0.1159154483320508,21.58130777291834,,2023,Unknown
0000935703,"DOLLAR TREE, INC.",Consumer / Retail,2021,0.6446657275179773,0.0659015367050612,0.0688190508031548,23.801582201552588,0.0,2022,No Pressure
0000935703,"DOLLAR TREE, INC.",Consumer / Retail,2022,0.6198652599024416,0.0701412990126878,0.0789327855370486,23.859720461144555,0.0,2023,No Pressure
0000936395,CIENA CORP,Technology / Software / Electronics,2021,0.3792647290660846,0.1113300571586896,0.1368128232124096,22.30537921151639,0.0,2022,No Pressure
0000936395,CIENA CORP,Technology / Software / Electronics,2022,0.4648800938608561,-0.0330903702675065,0.0613346524765179,22.346534068286,0.0,2023,No Pressure
0000936468,LOCKHEED MARTIN CORP,Industrial / Manufacturing,2021,0.7845812120378197,0.1812552827629587,0.1360748165383927,24.65259816791677,0.0,2022,No Pressure
0000936468,LOCKHEED MARTIN CORP,Industrial / Manufacturing,2022,0.8247730711043872,0.1475416036308623,0.126515518913676,24.691291032508754,0.0,2023,No Pressure
0000937098,"TRINET GROUP, INC.",Technology / Software / Electronics,2021,0.733756421879722,0.065880930794802,0.1002202643171806,21.91991186618809,0.0,2022,No Pressure
0000937098,"TRINET GROUP, INC.",Technology / Software / Electronics,2022,0.7749056055765321,0.1632297415045019,0.1021494370522006,21.95960902159324,0.0,2023,No Pressure
0000937556,MASIMO CORP,Industrial / Manufacturing,2021,0.178464873000143,0.1403034430130206,0.2225891395170733,21.358259403265784,0.0,2022,No Pressure
0000937556,MASIMO CORP,Industrial / Manufacturing,2022,0.5829751448327416,0.0091571668846944,0.1031535514294135,21.889723672821056,0.0,2023,No Pressure
0000939767,"EXELIXIS, INC.",Industrial / Manufacturing,2021,0.1550408812038961,0.1531985418763347,0.1997714237928319,21.68500362760671,0.0,2022,No Pressure
0000939767,"EXELIXIS, INC.",Industrial / Manufacturing,2022,0.1898304047320371,0.1180580493695403,0.1250628467433283,21.84542829757536,0.0,2023,No Pressure
0000939930,"PYXUS INTERNATIONAL, INC.",Consumer / Retail,2021,0.8932186535745384,-0.1170219843429041,0.0254393357489837,21.25302724240647,0.0,2022,No Pressure
0000939930,"PYXUS INTERNATIONAL, INC.",Consumer / Retail,2022,0.9103738918382294,-0.0870933475221853,0.0489732782350443,21.1822483316145,0.0,2023,No Pressure
0000940944,DARDEN RESTAURANTS INC,Consumer / Retail,2021,0.7360103602631357,0.1120015765617815,0.0901460513333611,23.08939833517864,0.0,2022,No Pressure
0000940944,DARDEN RESTAURANTS INC,Consumer / Retail,2022,0.7831251603228162,0.1247656820379249,0.1206853582554517,23.039339548219672,0.0,2023,No Pressure
0000943184,"EVER-GLORY INTERNATIONAL GROUP, INC.",Industrial / Manufacturing,2021,0.5964615450680637,-0.0486938349007314,-0.0016254856818277,19.67145602688041,,2022,Unknown
0000943452,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,Industrial / Manufacturing,2021,0.4451609407174596,0.0581445757017448,0.1119918179493735,23.638546986156964,0.0,2022,No Pressure
0000943452,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,Industrial / Manufacturing,2022,0.4519874702959602,0.0560596241088788,0.1209040899306386,23.64190106016944,0.0,2023,No Pressure
0000943819,RESMED INC,Industrial / Manufacturing,2021,0.3896779378717779,0.1558161004626569,0.28267984641011,22.27679455515249,0.0,2022,No Pressure
0000943819,RESMED INC,Industrial / Manufacturing,2022,0.3404929459307401,0.0689083849161269,0.279555756405516,22.351692908842608,0.0,2023,No Pressure
0000944148,"CBIZ, INC.",Technology / Software / Electronics,2021,0.5672134128287756,0.0805646911975546,0.0657709799307645,21.210577563778703,0.0,2022,No Pressure
0000944148,"CBIZ, INC.",Technology / Software / Electronics,2022,0.6203273440177445,0.067122765714237,0.1192255692188056,21.35407154828172,0.0,2023,No Pressure
0000944809,"OPKO HEALTH, INC.",Industrial / Manufacturing,2021,0.2977807781340701,0.015975647108094,0.0105650587868044,21.59861581766569,1.0,2022,Pressure
0000944809,"OPKO HEALTH, INC.",Industrial / Manufacturing,2022,0.2794363756246946,-0.0439213771865753,-0.2253076092714968,21.496729072893924,1.0,2023,Pressure
0000945114,GLOBAL INDUSTRIAL CO,Consumer / Retail,2021,0.6207407407407407,0.1229629629629629,0.0827767848744238,19.81939762753995,0.0,2022,No Pressure
0000945114,GLOBAL INDUSTRIAL CO,Consumer / Retail,2022,0.5377855887521968,0.1102811950790861,0.0902152474058828,19.93624744297324,0.0,2023,No Pressure
0000945764,DENBURY INC,Energy / Capital-intensive,2021,,0.1666662287507889,,21.36667272763541,,2022,Unknown
0000945764,DENBURY INC,Energy / Capital-intensive,2022,,0.2237358641185237,,21.568060137899508,,2023,Unknown
0000945841,POOL CORP,Consumer / Retail,2021,0.6683128331327739,0.097051791397934,0.1572600868950431,21.89578853094368,0.0,2022,No Pressure
0000945841,POOL CORP,Consumer / Retail,2022,0.6535644859241658,0.1359872576629456,0.1659916368473882,21.994552464225908,0.0,2023,No Pressure
0000945983,"WAYSIDE TECHNOLOGY GROUP, INC.",Consumer / Retail,2021,0.7252138902868647,0.0247022311692669,0.0426460284094528,19.0664847182442,0.0,2022,No Pressure
0000945983,"CLIMB GLOBAL SOLUTIONS, INC.",Consumer / Retail,2022,0.7387430129045615,0.0196716927748257,0.0568888246349573,19.261627051580863,0.0,2023,No Pressure
0000946581,TAKE TWO INTERACTIVE SOFTWARE INC,Technology / Software / Electronics,2021,0.4180367323488566,0.0394096195070772,0.135127539374572,22.602153468163905,0.0,2022,No Pressure
0000946581,TAKE TWO INTERACTIVE SOFTWARE INC,Technology / Software / Electronics,2022,0.4299304631795285,6.934769040669268e-05,-0.2177984635226826,23.487198453025947,1.0,2023,Pressure
0000949039,"DIAMOND OFFSHORE DRILLING, INC.",Energy / Capital-intensive,2021,0.498703834299744,0.0123439377318079,-0.2718742019832178,21.14947430684545,0.0,2022,No Pressure
0000949039,"DIAMOND OFFSHORE DRILLING, INC.",Energy / Capital-intensive,2022,0.5551769815361175,0.0058012141710886,-0.0754150233335473,21.147196732119085,0.0,2023,No Pressure
0000949157,CENTURY ALUMINUM CO,Industrial / Manufacturing,2021,,-0.0412128161029364,0.0298305084745762,21.17427776064753,0.0,2022,No Pressure
0000949157,CENTURY ALUMINUM CO,Industrial / Manufacturing,2022,,0.0175951086956521,-0.0540813019839412,21.10988785793244,0.0,2023,No Pressure
0000949870,BOSTON BEER CO INC,Industrial / Manufacturing,2021,0.2908708205459538,0.040595363084662,0.0038865253190333,21.050253235077506,0.0,2022,No Pressure
0000949870,BOSTON BEER CO INC,Industrial / Manufacturing,2022,0.2479101165351537,0.1407297295204793,0.043433728772531,21.07446692734708,0.0,2023,No Pressure
0001000228,HENRY SCHEIN INC,Consumer / Retail,2021,0.4485964128907472,0.0836661226721892,0.0686762807675271,22.86110493425308,0.0,2022,No Pressure
0001000228,HENRY SCHEIN INC,Consumer / Retail,2022,0.4573021958870686,0.069943069594516,0.0590653910018186,22.875841662729933,0.0,2023,No Pressure
0001000229,CORE LABORATORIES N V,Energy / Capital-intensive,2021,,0.0629746252494176,0.0962505209972525,20.18000827247665,0.0,2022,No Pressure
0001000229,CORE LABORATORIES N V,Energy / Capital-intensive,2022,,0.0431500430532165,0.0847887122627543,20.17569669763801,,2023,Unknown
0001000623,SCHWEITZER MAUDUIT INTERNATIONAL INC,Industrial / Manufacturing,2021,0.7181341156055034,0.0240052886005867,0.0578472222222222,21.60715733678706,0.0,2022,No Pressure
0001000623,"MATIV HOLDINGS, INC.",Industrial / Manufacturing,2022,0.6785947890548348,0.0551073803553908,0.0237150502906708,22.02323949187232,0.0,2023,No Pressure
0001000694,NOVAVAX INC,Industrial / Manufacturing,2021,1.136479127025369,0.1253306001778207,-1.471334479058528,21.669795916525885,1.0,2022,Pressure
0001000694,NOVAVAX INC,Industrial / Manufacturing,2022,1.2807295768898546,-0.1841505588000773,-0.3253166702995955,21.538045966504527,1.0,2023,Pressure
0001000697,WATERS CORP /DE/,Industrial / Manufacturing,2021,0.8812400401688955,0.2414508622483466,0.2949548328459938,21.85303177224388,0.0,2022,No Pressure
0001000697,WATERS CORP /DE/,Industrial / Manufacturing,2022,0.8462607875230881,0.18639943951658,0.2938788461201982,21.91155214936196,0.0,2023,No Pressure
0001000753,"INSPERITY, INC.",Technology / Software / Electronics,2021,,0.1483983948296859,0.0348535210644531,21.284642930586173,0.0,2022,No Pressure
0001000753,"INSPERITY, INC.",Technology / Software / Electronics,2022,,0.170498528633657,0.0421361624484872,21.435853324760792,0.0,2023,No Pressure
0001001233,"SANGAMO THERAPEUTICS, INC",Industrial / Manufacturing,2021,0.4800789003813426,-0.3230967845601262,-1.6561458342743065,20.39742904435552,1.0,2022,Pressure
0001001233,"SANGAMO THERAPEUTICS, INC",Industrial / Manufacturing,2022,0.4756386120044301,-0.3975527502671068,-1.8084708757491084,20.1479176936926,1.0,2023,Pressure
0001001250,ESTEE LAUDER COMPANIES INC,Industrial / Manufacturing,2021,,0.1652633016248691,0.1614554424915202,23.81298923896616,0.0,2022,No Pressure
0001001250,ESTEE LAUDER COMPANIES INC,Industrial / Manufacturing,2022,,0.1453849832615973,0.178722444607318,23.76349335043478,0.0,2023,No Pressure
0001001385,NORTHWEST PIPE CO,Industrial / Manufacturing,2021,0.4825746468277951,-0.0106102297148512,0.0480989340349761,20.12119990868664,0.0,2022,No Pressure
0001001385,NORTHWEST PIPE CO,Industrial / Manufacturing,2022,0.4707253799847008,0.0291681910400106,0.0979340784198048,20.21467105799473,0.0,2023,No Pressure
0001001614,"RILEY EXPLORATION PERMIAN, INC.",Energy / Capital-intensive,2021,0.4289739871365244,0.2217056340168611,0.3964352869514553,19.77711108383113,0.0,2022,No Pressure
